
Demandware Weekly Product Active Data
productID,revenueYear,unitsYear,ordersYear,impressionsYear,viewsYear,avgSalesPriceYear,conversionYear
701643557639,549373.68,6945,5976,41663,21082,91.93,0.154216
701643557646,256629.48,2875,2766,40768,17342,92.78,0.071379
701643557745,109294.5,749,735,78727,13501,148.7,0.018967
701643557752,259345.53,3424,2889,29268,15066,89.77,0.074553
701643557769,154957.44,518,484,27354,5150,320.16,0.01249
701643557776,3724.44,152,123,9173,1060,30.28,0.003174
701643557783,44002.77,736,661,10272,3279,66.57,0.017058
701643557790,57942.15,3406,2779,47390,15077,20.85,0.071715
701643557806,51967.53,6986,5717,78568,27808,9.09,0.147532
701643557813,86632,3102,2912,65751,10548,29.75,0.075147
701643557820,204415.87,2369,2147,31181,17556,95.21,0.055405
701643557837,227017.98,3713,3087,36918,11705,73.54,0.079663
701643557844,15282.96,316,308,10842,3718,49.62,0.007948
701643557851,5786.29,108,101,5253,921,57.29,0.002606
701643557868,3525.97,136,119,3631,705,29.63,0.003071
701643557875,19273.92,2005,1632,28267,6538,11.81,0.042115
701643557882,15377.67,1728,1617,26611,8852,9.51,0.041728
701643557899,11784.74,969,782,30836,3183,15.07,0.02018
701643557905,184619.05,4805,4345,92238,21314,42.49,0.112127
701643557912,27912.36,843,707,15106,6113,39.48,0.018245
701643557929,17337.54,1203,1199,70786,7631,14.46,0.030941
701643557936,10441.2,926,770,18870,6201,13.56,0.019871
701643558117,28930.44,834,707,28380,12190,40.92,0.018245
701643558124,10997.76,2062,2048,78947,13307,5.37,0.052851
701643558131,51083.64,1647,1473,32159,8324,34.68,0.038012
701643558148,77982.48,1090,948,40571,14456,82.26,0.024464
701643558155,15959.4,1368,1340,23829,4586,11.91,0.03458
701643558162,8247.66,746,606,35213,9867,13.61,0.015638
701643558179,1691.54,177,166,7526,689,10.19,0.004284
701643558186,14196.16,1788,1744,24434,8557,8.14,0.045006
701643558230,6456.57,305,249,12503,2522,25.93,0.006426
701643558247,3272.5,83,77,14086,1315,42.5,0.001987
701643558254,16387.67,595,481,24667,3391,34.07,0.012413
701643558261,19478.72,2245,2099,80269,10745,9.28,0.054167
701643558308,106827.18,2676,2334,45256,20812,45.77,0.060231
701643558315,19248.75,890,725,15284,4380,26.55,0.018709
701643558322,23216.48,658,532,9800,2767,43.64,0.013729
701643558339,6026.93,1499,1253,17839,6118,4.81,0.032335
701643559923,10505.48,485,437,13451,2929,24.04,0.011277
701643559930,7663.6,197,170,6589,2461,45.08,0.004387
701643559947,234404.94,5093,4746,80082,22489,49.39,0.122475
701643559954,25615.4,2625,2110,61363,14931,12.14,0.05445
701643559961,3463.2,364,312,67689,7316,11.1,0.008051
701643559978,38753.94,960,911,15903,5870,42.54,0.023509
701643559985,12010.9,315,305,16754,3057,39.38,0.007871
701643560493,14028.12,449,372,10465,2275,37.71,0.0096
701643560509,8778.64,189,184,2442,1140,47.71,0.004748
701643560516,92913.86,2557,2483,52708,13913,37.42,0.064076
701643560523,2491.65,179,147,6492,910,16.95,0.003793
701643560530,10074.9,387,330,16882,3891,30.53,0.008516
701643560547,68982.16,3543,3491,109963,27554,19.76,0.090088
701643560554,5947.76,1322,1204,73859,15398,4.94,0.03107
701643561087,3014.55,369,319,17783,3024,9.45,0.008232
701643561094,12546,3264,2952,51859,14835,4.25,0.076179
701643561100,5245.36,395,379,19440,4072,13.84,0.00978
701643561117,10664.64,344,276,2542,953,38.64,0.007122
701643561124,3048.1,174,163,2889,1200,18.7,0.004206
701643561131,48272.4,1556,1272,11738,6147,37.95,0.032825
701643561148,44015.65,585,469,30607,7805,93.85,0.012103
701643561742,248032.78,5249,4618,63738,24558,53.71,0.119172
701643561759,21279.72,350,282,23237,2085,75.46,0.007277
701643561766,284508.22,5553,4954,43163,17940,57.43,0.127843
701643561773,24512.5,250,250,6899,2631,98.05,0.006451
701643561780,24280.64,222,184,4019,2175,131.96,0.004748
701643561797,194811.54,2082,1981,56234,13024,98.34,0.051122
701643561803,295578.15,4201,3997,53205,31993,73.95,0.103146
701643562404,83263.95,961,801,34526,5449,103.95,0.020671
701643562411,64836.75,3070,2981,65522,22383,21.75,0.076927
701643562428,33465.56,918,746,8224,4122,44.86,0.019251
701643562435,7923.42,686,603,17971,3516,13.14,0.015561
701643562442,11785.2,925,840,40008,5508,14.03,0.021677
701643562459,15182.64,874,852,47063,15962,17.82,0.021987
701643562466,21043.36,1005,871,28142,5028,24.16,0.022477
701643562626,7697.57,239,227,9865,2059,33.91,0.005858
701643562633,1142002.6,629,551,26642,2928,2072.6,0.014219
701643562640,1430.22,75,66,6462,1157,21.67,0.001703
701643562657,21841.8,876,708,41909,6114,30.85,0.018271
701643562688,8045.25,717,631,27273,5855,12.75,0.016284
701643563340,38749.36,6647,5512,60971,20790,7.03,0.142242
701643563357,9900.05,479,389,48277,5748,25.45,0.010039
701643563364,20376.3,2252,2170,80352,12747,9.39,0.055999
701643563371,2485.02,281,249,5322,997,9.98,0.006426
701643563388,74145.9,3469,2777,54052,21618,26.7,0.071663
701643563395,206774.48,4130,3608,101999,24896,57.31,0.093108
701643563401,23371.2,1518,1440,51109,18745,16.23,0.037161
701643563784,60467.79,4290,3849,69928,22250,15.71,0.099327
701643563791,58185.96,1619,1356,32356,12505,42.91,0.034993
701643563814,4466.3,812,757,36610,7382,5.9,0.019535
701643563845,9244.26,352,323,19379,4096,28.62,0.008335
701643563852,14438.13,360,349,16774,3732,41.37,0.009006
701643563869,528.96,26,24,4848,655,22.04,0.000619
701643563876,152252.8,4483,3920,40565,24614,38.84,0.101159
701643563883,4731.95,294,293,17367,3217,16.15,0.007561
701643563890,15087.28,723,652,55900,11908,23.14,0.016825
701643563906,16189.49,1296,1063,10393,4603,15.23,0.027432
701643563913,5072.62,164,133,11118,3321,38.14,0.003432
701643563920,88767.12,2965,2474,30531,15710,35.88,0.063844
701643563937,6992.1,948,914,9943,4067,7.65,0.023587
701643563944,26099.1,789,705,16188,8301,37.02,0.018193
701643563951,19824.75,946,801,18544,3515,24.75,0.020671
701643563968,4435.2,763,720,24485,5812,6.16,0.01858
701643563975,19628.95,448,445,32621,4577,44.11,0.011484
701643564064,14226.45,409,357,11313,2849,39.85,0.009213
701643564071,324.8,161,145,5942,1966,2.24,0.003742
701643564088,135.3,6,6,644,142,22.55,0.000155
701643564101,30816.9,1472,1455,46323,9854,21.18,0.037548
701643564118,15926.4,656,553,31434,9318,28.8,0.014271
701643564514,486877.44,1508,1239,46288,11735,392.96,0.031974
701643564521,51062.22,414,333,14670,1819,153.34,0.008593
701643564538,1042647.76,3530,3508,73383,23092,297.22,0.090527
701643564545,131569.32,945,822,36696,13344,160.06,0.021212
701643564552,67893.84,86,84,1393,509,808.26,0.002168
701643564569,174443.52,543,512,24163,11140,340.71,0.013213
701643564866,299727.26,347,322,11425,4134,930.83,0.00831
701643564873,710417.22,1100,893,33915,7578,795.54,0.023045
701643564880,27414.48,478,412,9119,1280,66.54,0.010632
701643564897,12004.3,192,154,8510,2571,77.95,0.003974
701643564903,22505.04,162,151,34522,2596,149.04,0.003897
701643564910,58328.77,1546,1423,25149,8119,40.99,0.036722
701643564927,83915.52,384,312,22112,2610,268.96,0.008051
701643565597,14578.13,739,679,42914,10463,21.47,0.017522
701643565603,1824.75,813,811,27165,4821,2.25,0.020929
701643565610,15332.44,710,587,14992,3579,26.12,0.015148
701643565627,64756.3,2997,2765,36889,21691,23.42,0.071353
701643565641,1546708.28,536,442,11235,3311,3499.34,0.011406
701643566037,3458.49,441,383,49531,3333,9.03,0.009884
701643566044,28663.02,3532,3306,39417,18526,8.67,0.085314
701643566075,5092.75,350,325,12152,4891,15.67,0.008387
701643566099,161164.74,164,158,1770,727,1020.03,0.004077
701643566747,37058.56,1563,1504,42941,11363,24.64,0.038812
701643566754,26322.44,909,878,28706,6827,29.98,0.022658
701643566761,11542.26,311,282,12147,3063,40.93,0.007277
701643566778,64800,3082,3000,92511,25802,21.6,0.077418
701643566785,330372.36,12283,9972,65208,29486,33.13,0.257337
701643566792,88.35,3,3,163,17,29.45,0.000077
701643566808,24272,867,740,44772,14235,32.8,0.019096
701643567874,35413.22,1579,1301,28784,10981,27.22,0.033573
701643567881,3737.22,474,398,26821,9873,9.39,0.010271
701643567898,5508.24,777,708,40742,10720,7.78,0.018271
701643567904,8947.85,386,335,6082,2219,26.71,0.008645
701643567911,18249.9,731,635,20352,4553,28.74,0.016387
701643567928,36258.3,2520,2066,31349,11470,17.55,0.053315
701643567935,34153.2,972,895,45171,5647,38.16,0.023096
701643569069,17108.28,764,756,26126,5804,22.63,0.019509
701643569076,225.36,40,36,843,352,6.26,0.000929
701643569083,17278.8,2915,2380,27982,14983,7.26,0.061418
701643569090,11826.57,302,283,8327,4056,41.79,0.007303
701643569748,85275.12,4114,4053,44446,23189,21.04,0.104591
701643569755,3195.44,257,236,11330,3705,13.54,0.00609
701643569762,6988.92,844,838,44070,8292,8.34,0.021625
701643569984,26477.66,835,671,25608,4358,39.46,0.017316
701643569991,6240.84,798,794,38929,11304,7.86,0.02049
701643570003,19656.45,642,605,24600,4359,32.49,0.015613
701643570829,8306.36,344,281,14597,7137,29.56,0.007251
701643570836,2307.48,147,123,3878,651,18.76,0.003174
701643570843,58840.4,1377,1156,44307,10090,50.9,0.029832
701643571062,10496.64,638,616,69037,10553,17.04,0.015896
701643571079,29018.75,653,625,32001,6301,46.43,0.016129
701643571086,55144.2,294,292,6056,2089,188.85,0.007535
701643571093,62305.65,1355,1353,49260,16994,46.05,0.034915
701643571260,882226.17,816,657,36323,9721,1342.81,0.016954
701643571277,2038967.37,1199,1089,41483,15259,1872.33,0.028103
701643571284,6419177.44,1932,1612,29592,11035,3982.12,0.041599
701643571291,15635.2,368,320,42653,5220,48.86,0.008258
701643571468,43299.54,1798,1642,77081,29064,26.37,0.042373
701643571475,40441,880,740,44011,18804,54.65,0.019096
701643571482,568285.5,1342,1317,37445,16630,431.5,0.033986
701643571499,4550706.71,3585,3179,40789,22733,1431.49,0.082037
701643572427,37499.22,1151,963,31616,9797,38.94,0.024851
701643572434,59632.1,1323,1265,83997,13883,47.14,0.032644
701643572441,50056.16,1404,1309,22144,7184,38.24,0.03378
701643572458,428697,1912,1725,33823,12797,248.52,0.044515
701643572663,8406.4,399,320,20067,7458,26.27,0.008258
701643572670,10369562.34,2600,2347,41095,22400,4418.22,0.060566
701643572687,1712.98,90,82,7519,689,20.89,0.002116
701643572694,13865.58,1064,951,10051,4776,14.58,0.024541
701643574858,99886.54,2918,2447,88898,23610,40.82,0.063147
701643574865,2096968.95,670,571,31609,11395,3672.45,0.014735
701643574872,28852.34,508,419,23685,7290,68.86,0.010813
701643574889,1084224.4,1890,1778,21045,9322,609.8,0.045883
701643575770,25371.84,3093,2568,67944,13302,9.88,0.06627
701643575787,99299.2,2445,2240,39127,12507,44.33,0.057805
701643575794,8137.09,716,689,41914,8231,11.81,0.01778
701643575800,8672.1,703,685,16713,7971,12.66,0.017677
701643575817,8616.89,367,313,14033,3374,27.53,0.008077
701643575824,55532.96,1521,1253,38605,7031,44.32,0.032335
701643575831,17563.9,410,370,24864,4155,47.47,0.009548
701643575848,46812.81,3391,3299,39591,22567,14.19,0.085134
701643575855,35691.8,969,940,61715,22243,37.97,0.024258
701643575862,25043.2,1357,1204,49658,6392,20.8,0.03107
701643575879,29643.45,1306,1245,17734,5621,23.81,0.032128
701643575886,2295.54,180,162,4570,1342,14.17,0.004181
701643577859,11385.88,5010,4972,98979,28607,2.29,0.128307
701643577866,4555.32,249,204,22054,2292,22.33,0.005264
701643577873,4543.29,248,237,19483,5936,19.17,0.006116
701643577880,32040.03,907,869,40612,9657,36.87,0.022425
701643577897,9718.89,412,393,23350,8262,24.73,0.010142
701643577903,2741.88,728,626,20419,3861,4.38,0.016155
701643577910,109882.78,1957,1757,48990,26077,62.54,0.045341
701643626496,82277.58,1032,847,7792,3319,97.14,0.021858
701643626502,1636.7,146,130,5466,998,12.59,0.003355
701643626519,44939.04,1644,1506,79885,7970,29.84,0.038864
701643626526,49711.26,1618,1451,31069,4908,34.26,0.037444
701643626533,1159.56,43,36,1256,590,32.21,0.000929
701643626540,6020.91,489,399,19369,3724,15.09,0.010297
701643626557,11022.46,2170,1907,73172,18173,5.78,0.049212
701643630189,729.3,301,255,10506,2599,2.86,0.006581
701643630196,4219.8,212,195,4582,1379,21.64,0.005032
701643630202,15785,994,820,18665,4970,19.25,0.021161
701643630240,3774.54,561,473,9805,2740,7.98,0.012206
701643632763,3883.1,911,754,55263,7560,5.15,0.019458
701643632770,4695.36,224,219,5851,2492,21.44,0.005651
701643632787,11982.72,1029,948,36203,12122,12.64,0.024464
701643632794,19182.09,1696,1381,37325,9726,13.89,0.035638
701643632800,2000.7,311,285,17334,1593,7.02,0.007355
701643632817,37354.3,1709,1490,46787,17077,25.07,0.038451
701643632824,172806.28,5383,4366,42731,21688,39.58,0.112669
701643632879,2304.45,152,135,1839,696,17.07,0.003484
701643632886,15252.51,911,777,16446,7662,19.63,0.020051
701643632893,1876.68,166,156,7728,2015,12.03,0.004026
701643632909,91228.76,4820,3902,48911,23905,23.38,0.100695
701643632916,50951.04,2055,1784,94130,27041,28.56,0.046038
701643632923,5029.64,183,154,4752,927,32.66,0.003974
701643632930,3687508.9,4036,3317,38178,22289,1111.7,0.085598
701643632947,2775294.83,1174,1133,19212,9010,2449.51,0.029238
701643632954,142534.89,1565,1341,23880,9084,106.29,0.034606
701643632961,160761.87,818,747,23863,5551,215.21,0.019277
701643632978,42331.77,1244,1119,28011,7919,37.83,0.028877
701643632985,5247.42,139,114,4433,1092,46.03,0.002942
701643632992,11256,219,200,7499,2463,56.28,0.005161
701643633005,5152076.47,3741,3233,91098,41468,1593.59,0.083431
701643633012,2677586.32,1388,1348,62045,11658,1986.34,0.034786
701643633029,4318.24,229,197,11458,1264,21.92,0.005084
701643633036,32736,1157,1023,40915,16611,32,0.026399
701643633043,7222.4,335,296,25329,6285,24.4,0.007639
701643633050,85266.08,567,463,3623,2032,184.16,0.011948
701643633067,1548486.5,1258,1150,30789,9417,1346.51,0.029677
701643633074,102089.4,123,109,3253,1199,936.6,0.002813
701643636310,15517.32,2884,2548,42467,13079,6.09,0.065753
701643636334,4471.18,727,586,8786,4548,7.63,0.015122
701643636341,28642.14,2198,1829,22822,11290,15.66,0.047199
701643636365,1807674.26,1439,1234,41575,17445,1464.89,0.031845
701643636372,212643.04,840,752,9658,4691,282.77,0.019406
701643636389,168440.74,400,347,12506,4066,485.42,0.008955
701643636396,118556.55,1057,915,76361,10794,129.57,0.023612
701643636402,367485.72,5821,4962,38576,17320,74.06,0.128049
701643636419,7560.45,276,265,16399,7408,28.53,0.006839
701643636433,62571.6,657,630,14617,5246,99.32,0.016258
701643636440,77701.24,870,734,54631,17742,105.86,0.018942
701643671854,17107.44,166,136,7345,895,125.79,0.00351
701643671892,532542.94,4415,4399,65915,21347,121.06,0.11352
701643671939,84840.84,2292,1834,48708,10335,46.26,0.047328
701643671946,4600,991,920,71501,8557,5,0.023741
701643672424,49514.66,1396,1213,92276,19943,40.82,0.031303
701643672431,192953.22,2069,1678,39454,12950,114.99,0.043302
701643672448,10514.68,113,92,5018,1472,114.29,0.002374
701643672455,156159.9,1782,1755,28505,15797,88.98,0.045289
701643697373,136621.59,2041,2037,92951,12022,67.07,0.052567
701643697380,19691.22,502,437,9078,929,45.06,0.011277
701643697397,71891.16,784,642,33872,13363,111.98,0.016567
701643697403,169292.76,2843,2514,104756,30646,67.34,0.064876
701643697427,154584,2830,2825,39269,13738,54.72,0.072902
701643697434,79306.98,949,942,11370,4319,84.19,0.024309
701643697441,56762.34,978,797,24761,4167,71.22,0.020567
701643698110,95342.4,322,270,7296,1676,353.12,0.006968
701643698127,47049.84,2753,2588,42579,20448,18.18,0.066786
701643698134,38476.62,1667,1638,83118,10712,23.49,0.04227
701643698141,212.94,15,13,574,286,16.38,0.000335
701643698165,10272.44,302,268,32145,4068,38.33,0.006916
701643698172,5083.88,661,596,19428,9874,8.53,0.01538
701643698189,17918.58,458,438,56704,10950,40.91,0.011303
701643699506,26709.9,733,690,19704,3499,38.71,0.017806
701643699513,172.62,6,6,232,110,28.77,0.000155
701643699520,9418.07,365,317,34251,4329,29.71,0.00818
701643699551,28964,1286,1114,44639,6887,26,0.028748
701643699568,40522.02,1206,1078,42168,4328,37.59,0.027819
701643699575,20358.88,623,592,40484,8562,34.39,0.015277
701643717651,67076.1,2489,2106,45159,9904,31.85,0.054347
701643717668,6106.8,2247,2181,25326,7582,2.8,0.056283
701643717675,5607.39,434,409,12424,2880,13.71,0.010555
701643717682,41418,2180,1770,32637,12858,23.4,0.045676
701643735860,18636.52,459,404,5899,2386,46.13,0.010426
701643735877,26266.3,2644,2290,34944,17271,11.47,0.059096
701643735884,2397.17,297,239,8975,1227,10.03,0.006168
701643735891,92816.78,2965,2597,34927,14697,35.74,0.067018
701643735907,215404,4206,3925,75978,20612,54.88,0.101288
701643736232,10035.9,3793,3402,37329,14358,2.95,0.087792
701643736249,10473.52,429,356,73497,5151,29.42,0.009187
701643736256,52493.88,1280,1172,11010,5102,44.79,0.030245
701643736263,13987.24,358,356,29284,4883,39.29,0.009187
701643736270,51919.21,2308,1957,83027,15175,26.53,0.050502
701643737406,10365.91,201,199,2765,808,52.09,0.005135
701643737413,2470.3,77,70,5081,743,35.29,0.001806
701643737420,6568.59,224,217,2763,1362,30.27,0.0056
701643737444,112836.9,4160,3410,62132,19359,33.09,0.087998
701643737536,11567.52,604,522,17759,3300,22.16,0.013471
701643737543,4781.36,245,236,5192,1614,20.26,0.00609
701643737550,281.35,17,17,825,73,16.55,0.000439
701643737574,8214.53,2177,1759,35315,9342,4.67,0.045393
701643737611,62305.34,2103,2059,95270,12191,30.26,0.053134
701643737628,3545,821,709,10150,4640,5,0.018296
701643737635,27148.66,2047,2023,34115,11740,13.42,0.052205
701643737642,3306,96,95,8062,737,34.8,0.002452
701643737659,18965.8,1181,1178,54331,14977,16.1,0.030399
701643737956,28341.52,1697,1688,38711,11244,16.79,0.04356
701643737963,41743.1,2071,1715,106285,12237,24.34,0.044257
701643737970,4379.55,307,291,6293,2002,15.05,0.00751
701643737987,5862.93,298,293,61596,7987,20.01,0.007561
701643737994,4867.95,259,255,7420,1503,19.09,0.006581
701643738038,41514.5,5423,5255,55426,27088,7.9,0.13561
701643738045,16458.75,2033,1881,96057,36344,8.75,0.048541
701643738052,31777.56,1367,1236,21363,6112,25.71,0.031896
701643738069,6026.2,142,116,25212,3147,51.95,0.002993
701643738076,493795.05,2734,2667,31970,12460,185.15,0.068824
701643738717,28560,308,280,8385,1162,102,0.007226
701643738724,346093.6,1435,1307,45526,16407,264.8,0.033728
701643738731,16097.04,335,316,55770,6953,50.94,0.008155
701643738748,3060.73,424,349,34977,13968,8.77,0.009006
701643738755,941146.92,974,882,21066,7816,1067.06,0.022761
701643738793,123909.24,1967,1911,38436,11675,64.84,0.049315
701643738809,43202.63,808,701,32109,4026,61.63,0.01809
701643738816,312124.26,179,161,33318,4707,1938.66,0.004155
701643738830,3423580.16,5412,4342,50604,18633,788.48,0.112049
701643760145,141919,748,695,39363,7067,204.2,0.017935
701643760152,239499.45,702,615,10121,4684,389.43,0.015871
701643760169,197594,750,620,9543,2256,318.7,0.016
701643760176,210086.6,472,436,36374,7016,481.85,0.011251
701643760183,1684161.27,1873,1683,18035,8680,1000.69,0.043431
701643773183,1992171.2,2002,1744,44883,8365,1142.3,0.045006
701643773190,219657.64,864,764,13472,3928,287.51,0.019716
701643773206,181195.84,3653,3517,63153,22323,51.52,0.090759
701643773213,1594.25,201,175,6034,1603,9.11,0.004516
701643842995,36401.67,805,783,32940,14018,46.49,0.020206
701643843008,581.6,96,80,1935,615,7.27,0.002064
701643843015,594.3,340,283,29761,5995,2.1,0.007303
701643843022,1306.4,104,92,4326,439,14.2,0.002374
701643843039,7449.7,244,230,11848,1660,32.39,0.005935
701643843046,68729.94,6417,5494,84618,40261,12.51,0.141778
701643843053,142827.28,4628,3823,58980,29110,37.36,0.098656
701643843336,88055.31,2339,2283,37566,11544,38.57,0.058915
701643843343,41740.02,3160,2954,50580,21779,14.13,0.076231
701643843350,32905.88,1196,1054,59077,7015,31.22,0.027199
701643843367,2321.47,286,269,14754,1690,8.63,0.006942
701643843374,3728.34,255,231,6146,1215,16.14,0.005961
701643843381,13131,1640,1459,64175,17413,9,0.037651
701643843398,72249.21,1426,1311,36480,6120,55.11,0.033832
701643843404,6102.25,395,317,3533,1826,19.25,0.00818
701643843411,15812.37,1426,1197,48851,7877,13.21,0.03089
701643843428,976.22,401,367,9500,2959,2.66,0.009471
701643843435,24250.1,713,707,19620,5756,34.3,0.018245
701643843442,19.85,1,1,88,9,19.85,0.000026
701643843459,161475.3,4788,4047,82256,17630,39.9,0.104437
701643843466,1920.8,393,392,41841,3250,4.9,0.010116
701643843688,17713.4,356,310,10880,6826,57.14,0.008
701643843695,168854,2033,1723,28825,10835,98,0.044464
701643843701,929539.4,2612,2110,29934,9411,440.54,0.05445
701643843718,257280.24,3475,3108,61154,28469,82.78,0.080205
701643843725,11893.44,166,156,5932,1203,76.24,0.004026
701643843732,611548.14,4883,4074,82370,23347,150.11,0.105133
701643843749,2492.25,28,25,538,184,99.69,0.000645
701643872404,1277205.79,846,679,65353,9471,1881.01,0.017522
701643872411,75777,472,402,13996,2457,188.5,0.010374
701643872428,33493.95,7212,7203,69774,34467,4.65,0.18588
701643872435,20491.8,428,357,38908,3531,57.4,0.009213
701643872442,131689.12,1831,1828,24542,6448,72.04,0.047173
701643969609,205198.8,4858,4456,36846,19794,46.05,0.114991
701643969616,22157.1,146,126,7085,1042,175.85,0.003252
701643969623,2393.94,18,17,825,255,140.82,0.000439
701643969630,49734.3,406,385,15117,2958,129.18,0.009935
701644008789,14572.44,821,786,15053,4636,18.54,0.020283
701644008796,15932.7,1155,1134,45930,7440,14.05,0.029264
701644008802,24189.2,381,326,38884,4113,74.2,0.008413
701644008819,6516.1,201,170,8726,4833,38.33,0.004387
701644008826,29750.28,1304,1284,19022,5067,23.17,0.033135
701644008833,100900.03,2267,2221,67219,30127,45.43,0.057315
701644008840,12226.2,547,497,6099,2283,24.6,0.012826
701644015169,15338.3,1123,941,27418,7692,16.3,0.024283
701644015176,46361.77,1380,1183,21427,5310,39.19,0.030528
701644015183,1078.01,44,43,1778,608,25.07,0.00111
701644015190,6470.2,425,374,8065,2787,17.3,0.009651
701644015244,33866.82,1063,1059,9161,5241,31.98,0.027328
701644015251,3571.54,292,263,6004,1519,13.58,0.006787
701644015268,5383.56,1224,1092,21822,8226,4.93,0.02818
701644015275,154.56,24,21,1608,231,7.36,0.000542
701644015299,34972.65,7780,6417,111327,32689,5.45,0.165597
701644015305,65209.8,1967,1732,57014,24743,37.65,0.044696
701644015312,78729.36,2882,2712,23830,9665,29.03,0.069986
701644015640,13692,4465,3912,41002,17775,3.5,0.100953
701644015657,1016.19,68,63,1679,666,16.13,0.001626
701644015664,4930.5,391,346,32920,4542,14.25,0.008929
701644015695,137349.81,3502,3231,50970,25226,42.51,0.083379
701644015701,15838.74,520,486,15242,5380,32.59,0.012542
701644015718,27113.91,1250,1223,31529,14089,22.17,0.031561
701644016555,3405.15,347,315,31110,6612,10.81,0.008129
701644016562,59245.03,918,793,18449,4795,74.71,0.020464
701644016579,60843.7,643,589,11952,2460,103.3,0.0152
701644016586,155619.36,2189,1956,47148,15677,79.56,0.050476
701644016593,248627.47,1815,1697,51174,7861,146.51,0.043793
701644017156,19451.82,169,151,5968,1908,128.82,0.003897
701644017163,563578.65,4773,4665,69633,25577,120.81,0.120385
701644017170,76282.72,1047,874,37677,7966,87.28,0.022554
701644017187,489456.1,5077,4945,56309,25384,98.98,0.12761
701644017590,16752.45,970,781,21829,5906,21.45,0.020154
701644017606,45907.9,1526,1255,21628,13933,36.58,0.032386
701644017613,18270.21,729,723,28927,9490,25.27,0.018658
701644017620,43864.26,3327,2706,27590,11356,16.21,0.069831
701644017712,332917.76,3142,3136,75591,24555,106.16,0.080927
701644017729,4921.92,82,72,3688,503,68.36,0.001858
701644017736,49704.47,892,719,30118,6369,69.13,0.018554
701644017743,8073.66,1068,987,75187,18379,8.18,0.02547
701644017750,34629.48,2373,1926,42668,7393,17.98,0.049702
701644017767,24008.76,714,612,13469,6308,39.23,0.015793
701644017774,14183.61,1043,959,66764,12735,14.79,0.024748
701644017781,63146.38,1686,1457,33172,6846,43.34,0.037599
701644017873,18666.34,882,713,19081,4432,26.18,0.0184
701644017880,3643.2,216,198,10946,1422,18.4,0.00511
701644017897,1598.52,263,231,5167,2398,6.92,0.005961
701644017903,36552.92,1158,1108,61217,7507,32.99,0.028593
701644022068,92553.12,1660,1584,43699,7549,58.43,0.040877
701644022075,3148.6,421,346,8457,3472,9.1,0.008929
701644022082,16223.7,1294,1230,57832,11925,13.19,0.031741
701644022099,5830.8,632,565,19360,5875,10.32,0.01458
701644022174,9312.48,288,261,11414,5409,35.68,0.006735
701644022181,3459.92,300,244,16658,3149,14.18,0.006297
701644022198,50731.2,2958,2439,89412,30974,20.8,0.062941
701644022204,12262.05,546,465,6604,3129,26.37,0.012
701644022327,110730.59,2340,2021,47037,10724,54.79,0.052154
701644022334,40567.8,1116,910,62855,6385,44.58,0.023483
701644022518,46728.3,1589,1429,30406,7276,32.7,0.036877
701644022525,22597.53,776,753,12533,2977,30.01,0.019432
701644022532,30852.58,1410,1342,57011,9613,22.99,0.034632
701644022549,9838.4,3567,2860,55373,13297,3.44,0.073805
701644022563,15858.78,455,366,26132,2768,43.33,0.009445
701644022570,61805.37,1750,1437,25296,11241,43.01,0.037083
701644022587,4110.08,467,416,11312,644,9.88,0.010735
701644023881,123710.62,3845,3113,41657,15677,39.74,0.080334
701644023898,13910.4,746,720,13310,3302,19.32,0.01858
701644023904,100592.8,3792,3220,98801,18466,31.24,0.083095
701644023911,113778,6455,5418,77574,22412,21,0.139816
701644023935,50919.81,1869,1707,38016,11846,29.83,0.044051
701644023942,8801.32,569,482,18308,5125,18.26,0.012438
701644023959,275.08,13,13,293,38,21.16,0.000335
701644024635,9885.92,472,451,12124,2415,21.92,0.011638
701644024659,931,415,350,13954,4781,2.66,0.009032
701644024680,3221.52,477,433,10475,2391,7.44,0.011174
701644024697,3866.56,290,281,13088,2980,13.76,0.007251
701644024703,1882.56,478,444,28069,5996,4.24,0.011458
701644024833,7199.5,204,170,1810,1067,42.35,0.004387
701644024840,7344.5,1114,925,8593,4215,7.94,0.02387
701644024857,17651.69,481,461,7534,2845,38.29,0.011897
701644024888,7560.42,425,383,21043,7763,19.74,0.009884
701644024895,136077.6,3412,2883,38981,14217,47.2,0.074398
701644024901,402.28,136,113,7087,1270,3.56,0.002916
701644025151,17145.8,797,662,28351,11701,25.9,0.017084
701644025168,6050.52,97,84,4964,913,72.03,0.002168
701644025175,18370.72,353,304,4590,1583,60.43,0.007845
701644025182,81848.2,1582,1267,47557,12098,64.6,0.032696
701644025199,18842.8,346,326,4404,1467,57.8,0.008413
701644025205,7319.78,116,94,6046,648,77.87,0.002426
701644025212,183894.44,1346,1258,20520,7283,146.18,0.032464
701644025229,230664.36,1821,1626,41072,9116,141.86,0.04196
701644025236,762198.61,6646,5371,58383,38635,141.91,0.138604
701644025243,16916.9,301,286,11652,4747,59.15,0.00738
701644025472,5036.9,212,209,24024,4688,24.1,0.005393
701644025489,123500.16,2073,2016,18255,10478,61.26,0.052025
701644025496,57584.04,1072,887,30482,10163,64.92,0.02289
701644025502,1045549.06,3344,3202,32848,20791,326.53,0.082631
701644025519,423468.96,958,787,9918,4860,538.08,0.020309
701644026462,7844.94,138,123,9369,1048,63.78,0.003174
701644026479,91059.58,908,739,27034,7578,123.22,0.019071
